UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Type_enc,Air temperature [K]_rolling_mean,Process temperature [K]_rolling_mean,Rotational speed [rpm]_rolling_mean,Torque [Nm]_rolling_mean,Tool wear [min]_rolling_mean,Air temperature [K]_rolling_std,Process temperature [K]_rolling_std,Rotational speed [rpm]_rolling_std,Torque [Nm]_rolling_std,Tool wear [min]_rolling_std,Air temperature [K]_rolling_var,Process temperature [K]_rolling_var,Rotational speed [rpm]_rolling_var,Torque [Nm]_rolling_var,Tool wear [min]_rolling_var
1326,H30739,H,298.8,310.1,1567,36.8,197,0,0,0,0,0,0,0,298.86,310.12,1397.0,53.17999999999999,191.0,0.05477225578138167,0.0447213595989303,120.58399562130835,13.563074872609215,4.94974746830589,0.0030000000033810975,0.0020000000043768357,14540.499999999709,183.95700000000346,24.500000000000576
1327,L48506,L,298.9,310.2,1411,46.5,202,0,0,0,0,0,0,1,298.86,310.12,1406.8,51.879999999999995,194.4,0.05477225578138167,0.0447213595989303,119.00924333848909,13.892156060165862,5.594640292279796,0.0030000000033810975,0.0020000000043768357,14163.19999999971,192.9920000000031,31.300000000000562
1328,L48507,L,298.8,310.2,1814,26.8,204,0,0,0,0,0,0,1,298.84,310.14,1479.2,47.260000000000005,197.8,0.05477225578120913,0.054772255790716914,220.34790672933497,17.96059575849314,5.118593556827943,0.0030000000033621973,0.0030000000044037227,48553.199999999706,322.5830000000018,26.20000000000053
1329,M16188,M,298.8,310.1,1719,28.8,206,0,0,0,0,0,0,2,298.82000000000005,310.14,1550.8,42.68,200.6,0.044721359587388175,0.054772255790716914,230.27852700588411,19.406880223261037,4.979959839195545,0.002000000003344476,0.0030000000044037227,53028.199999999706,376.6270000000004,24.800000000000516
1330,H30743,H,298.8,310.2,1663,30.4,209,0,0,0,0,0,0,0,298.82000000000005,310.15999999999997,1634.8,33.86,203.6,0.044721359587388175,0.054772255790959505,153.85122683943638,7.997374569194436,4.505552130427583,0.002000000003344476,0.0030000000044302973,23670.19999999971,63.957999999997895,20.300000000000537
1331,L48510,L,298.9,310.2,1696,30.2,214,0,0,0,0,0,0,1,298.84,310.18,1660.6,32.54,207.0,0.05477225578118903,0.04472135959983832,150.41708679534952,7.93523786662993,4.6904157598234875,0.0030000000033599946,0.002000000004458051,22625.29999999971,62.967999999997524,22.000000000000547
1332,H30745,H,298.9,310.2,1771,26.8,216,0,0,0,0,0,0,0,298.84000000000003,310.17999999999995,1732.6,28.6,209.8,0.05477225578118903,0.04472135959983832,60.14399388134876,1.7549928774773957,5.118593556827943,0.0030000000033599946,0.002000000004458051,3617.2999999997173,3.0799999999963896,26.200000000000525
1333,L48512,L,299.0,310.3,1868,24.0,221,0,0,0,0,0,0,1,298.88,310.2,1743.4,28.04,213.2,0.08366600267366639,0.07071067815038955,79.98937429433806,2.677312084908338,5.890670590009301,0.007000000003389951,0.005000000004487979,6398.299999999712,7.16799999999623,34.70000000000053
1334,M16193,M,299.0,310.3,1558,35.4,223,0,0,0,0,0,0,2,298.91999999999996,310.24,1711.2,29.359999999999996,216.6,0.08366600267383964,0.05477225579202391,116.39029169135935,4.288123132560049,5.594640292279796,0.0070000000034189415,0.0030000000045468968,13546.699999999713,18.387999999996605,31.300000000000566
1335,L48514,L,299.0,310.4,1365,49.1,226,1,0,0,0,1,0,1,298.96,310.28,1651.6,33.1,220.0,0.054772255781989444,0.08366600268089537,196.18690068401534,9.902019995940105,4.949747468305891,0.003000000003447676,0.007000000004599591,38489.299999999705,98.04999999999767,24.50000000000058
1336,L48515,L,299.0,310.4,1371,53.8,228,1,0,0,0,1,0,1,298.98,310.32,1586.6,37.82000000000001,222.8,0.04472135958870373,0.0836660026812045,228.90893385798574,13.2371447072244,4.658325879540906,0.0020000000034621425,0.0070000000046513185,52399.2999999997,175.22199999999896,21.70000000000056
1337,L48516,L,298.9,310.3,1583,32.6,230,0,0,0,0,0,0,1,298.98,310.34000000000003,1549.0,38.980000000000004,225.6,0.04472135958870373,0.05477225579320443,205.26689942608792,12.247122110928725,3.6469165057621686,0.0020000000034621425,0.003000000004676216,42134.499999999694,149.99199999999928,13.300000000000544
1338,H30751,H,298.7,310.2,1613,36.0,0,0,0,0,0,0,0,0,298.91999999999996,310.32000000000005,1498.0,41.38,181.4,0.13038404811714221,0.0836660026812045,120.2788426947969,9.429315987917677,101.43865141059399,0.017000000003413257,0.0070000000046513185,14466.999999999694,88.91199999999994,10289.800000000001
1339,L48518,L,298.6,310.1,1721,27.2,5,0,0,0,0,0,0,1,298.84000000000003,310.28,1530.6,39.739999999999995,137.8,0.1816590212550569,0.1303840481216924,157.06941140782217,11.264013494310076,123.53218204176595,0.033000000003345215,0.017000000004599804,24670.799999999697,126.8779999999995,15260.200000000003
1340,M16199,M,298.6,310.2,1668,31.5,7,0,0,0,0,0,0,2,298.76,310.24,1591.2,36.22,94.0,0.18165902125488323,0.11401754252988971,133.95596291318913,10.318042449999835,123.26597259584659,0.03300000000328212,0.01300000000455521,17944.1999999997,106.4619999999986,15194.500000000004
1341,L48520,L,298.6,310.2,1569,36.3,10,0,0,0,0,0,0,1,298.68,310.2,1630.8,32.72,50.4,0.13038404811641632,0.07071067815057394,63.12844050029824,3.726526532844995,100.46541693538133,0.017000000003223967,0.005000000004514055,3985.199999999695,13.886999999997741,10093.300000000005
1342,M16201,M,298.6,310.2,1328,50.5,12,0,0,0,0,0,0,2,298.62,310.18,1579.8,36.3,6.8,0.0447213595856079,0.04472135960022836,151.93649989386913,8.76897941610075,4.658325879541429,0.0020000000031852433,0.0020000000044929377,23084.69999999969,76.89499999999865,21.70000000000542
1343,M16202,M,298.6,310.1,1596,33.0,15,0,0,0,0,0,0,2,298.6,310.15999999999997,1576.4,35.7,9.8,1.78112234477455e-06,0.05477225579134803,151.19623011173158,8.896347565152707,3.962322551232463,3.172396807055191e-12,0.003000000004472858,22860.29999999969,79.1449999999985,15.700000000005335
1344,L48523,L,298.5,310.2,1676,32.7,18,0,0,0,0,0,0,1,298.58000000000004,310.18,1567.4,36.8,12.4,0.04472135958532509,0.04472135960022836,141.4630693856163,7.862569554541237,4.2778499272421024,0.002000000003159948,0.0020000000044929377,20011.79999999969,61.819999999998785,18.300000000005262
1345,L48524,L,298.5,310.1,1809,28.9,20,0,0,0,0,0,0,1,298.56000000000006,310.15999999999997,1595.6,36.279999999999994,15.0,0.054772255779254146,0.05477225579134803,176.29605781185154,8.370304653953681,4.12310562561829,0.003000000003148039,0.003000000004472858,31080.2999999997,70.06199999999865,17.00000000000519
1346,L48525,L,298.5,310.0,1804,26.1,22,0,0,0,0,0,0,1,298.54,310.12,1642.6,34.239999999999995,17.4,0.05477225577915037,0.08366600267990938,197.4836702109815,9.527224149771964,3.974921382871002,0.0030000000031366707,0.007000000004434603,38999.799999999705,90.76799999999811,15.80000000000512
1347,L48526,L,298.6,310.1,1533,33.9,24,0,0,0,0,0,0,1,298.54,310.1,1683.6,30.919999999999998,19.8,0.05477225577915037,0.07071067814987708,123.11904807948974,3.3048449282829058,3.4928498393153187,0.0030000000031366707,0.005000000004415504,15158.299999999708,10.921999999997245,12.200000000005048
1348,L48527,L,298.7,310.2,1717,27.3,26,0,0,0,0,0,0,1,298.56,310.12,1707.8,29.78,22.0,0.08944271911757815,0.08366600267990938,113.07829146215339,3.3899852507049273,3.162277660169168,0.008000000003145978,0.007000000004434603,12786.699999999712,11.491999999996949,10.000000000004986
1349,L48528,L,298.7,310.2,1363,45.5,28,0,0,0,0,0,0,1,298.6,310.12,1645.2,32.339999999999996,24.0,0.10000000001584777,0.08366600267990938,193.28010761586336,7.93397756487864,3.162277660169159,0.010000000003169553,0.007000000004434603,37357.19999999972,62.947999999997606,10.000000000004931
1350,L48529,L,298.7,310.2,1402,45.9,30,0,0,0,0,0,0,1,298.64,310.14,1563.8,35.739999999999995,26.0,0.08944271911786095,0.08944271912489514,192.7529506907734,9.565981392413349,3.1622776601691505,0.008000000003196568,0.008000000004454883,37153.69999999972,91.50799999999845,10.000000000004876
1351,L48530,L,298.7,310.2,1436,47.5,32,0,0,0,0,0,0,1,298.67999999999995,310.18,1490.2,40.019999999999996,28.0,0.044721359586074996,0.04472135960025381,141.5687112323896,8.941588225813103,3.1622776601691416,0.002000000003227022,0.0020000000044952133,20041.699999999717,79.9519999999995,10.000000000004821
1352,L48531,L,298.7,310.2,1525,43.7,34,0,0,0,0,0,0,1,298.7,310.2,1488.6,41.980000000000004,30.0,1.8012735653271097e-06,2.125199449300319e-06,141.00815579249206,8.316970602328709,3.1622776601691327,3.2445864571462375e-12,4.5164726993063796e-12,19883.299999999716,69.17199999999997,10.000000000004766
1353,M16212,M,298.7,310.2,1598,33.3,36,0,0,0,0,0,0,2,298.7,310.2,1464.8,43.18,32.0,1.8012735653271097e-06,2.125199449300319e-06,95.52852976990543,5.686123459792293,3.162277660169124,3.2445864571462375e-12,4.5164726993063796e-12,9125.69999999971,32.33200000000028,10.000000000004707
1354,M16213,M,298.6,310.1,1444,48.1,39,0,0,0,0,0,0,2,298.67999999999995,310.18,1481.0,43.7,34.2,0.044721359586074996,0.04472135960025381,79.46697427233347,6.058052492344418,3.492849839315261,0.002000000003227022,0.0020000000044952133,6314.999999999711,36.700000000000415,12.200000000004643
1355,L48534,L,298.6,310.0,1334,48.0,42,0,0,0,0,0,0,1,298.65999999999997,310.14,1467.4,44.120000000000005,36.6,0.05477225577982558,0.08944271912489514,99.62830922985552,6.316011399609767,3.9749213828709347,0.0030000000032106367,0.008000000004454883,9925.799999999716,39.89200000000053,15.800000000004582
1356,M16215,M,298.6,310.0,1681,35.5,44,0,0,0,0,0,0,2,298.64,310.1,1516.4,41.720000000000006,39.0,0.05477225577968677,0.10000000002206794,134.47787922182485,6.957873238281933,4.123105625618208,0.003000000003195431,0.010000000004413586,18084.299999999712,48.411999999999914,17.000000000004515
1357,L48536,L,298.6,309.9,1593,37.4,47,0,0,0,0,0,0,1,298.62,310.04,1530.0,40.459999999999994,41.6,0.04472135958556498,0.11401754252899919,138.92983840773627,7.079053609063828,4.277849927242007,0.002000000003181405,0.013000000004352138,19301.499999999713,50.1129999999996,18.300000000004445
1358,L48537,L,298.6,309.9,1461,45.7,49,0,0,0,0,0,0,1,298.6,309.98,1502.6,42.940000000000005,44.2,1.7800444650861178e-06,0.08366600267902997,135.63664696533792,6.039288037509074,3.9623225512323423,3.1685582976837232e-12,0.00700000000428745,18397.299999999712,36.4730000000002,15.70000000000438
1359,M16218,M,298.7,310.1,1693,31.9,51,0,0,0,0,0,0,2,298.62,309.97999999999996,1552.4,39.7,46.6,0.04472135958556498,0.08366600267902997,153.30296800779726,6.867677919064013,3.6469165057626856,0.002000000003181405,0.00700000000428745,23501.79999999971,47.16499999999942,13.300000000004317
1360,L48539,L,298.7,310.2,1404,50.3,54,0,0,0,0,0,0,1,298.64,310.02,1566.4,40.160000000000004,49.0,0.05477225577968677,0.13038404812065318,129.76054870414083,7.600526297566472,3.807886552932512,0.003000000003195431,0.017000000004328802,16837.799999999705,57.76799999999951,14.500000000004249
1361,H30774,H,298.8,310.2,1707,27.6,56,0,0,0,0,0,0,0,298.68,310.06,1571.6,38.58,51.4,0.08366600267268293,0.151657508895444,135.87788635388657,9.415784619456794,3.646916505762666,0.007000000003225387,0.023000000004371676,18462.799999999712,88.65699999999913,13.300000000004175
1362,M16221,M,298.6,310.1,1458,41.9,61,0,0,0,0,0,0,2,298.68,310.1,1544.6,39.480000000000004,54.2,0.08366600267268293,0.12247448715717932,143.74734780161933,9.489573225387922,4.658325879541286,0.007000000003225386,0.015000000004414081,20663.299999999712,90.05199999999934,21.700000000004096
1363,L48542,L,298.6,310.0,1517,41.2,64,0,0,0,0,0,0,1,298.68,310.12,1555.8,38.58,57.2,0.08366600267268293,0.08366600267989578,137.65790932597994,8.950251393117354,5.263078946776688,0.007000000003225386,0.007000000004432329,18949.699999999717,80.10699999999913,27.700000000004017
1364,L48543,L,298.7,310.1,1433,54.6,66,0,0,0,0,0,0,1,298.68,310.12,1503.8,43.120000000000005,60.2,0.08366600267268293,0.08366600267989578,120.96983094970297,10.360839734307259,5.118593556828276,0.007000000003225386,0.007000000004432329,14633.699999999715,107.34700000000012,26.20000000000394
1365,L48544,L,298.7,310.2,1566,33.1,68,0,0,0,0,0,0,1,298.68,310.12,1536.2,39.68,63.0,0.08366600267268293,0.08366600267989578,108.62182101216916,10.23557521588305,4.690415759823841,0.007000000003225386,0.007000000004432329,11798.699999999715,104.76699999999937,22.00000000000386
1366,L48545,L,298.7,310.1,1676,33.5,70,0,0,0,0,0,0,1,298.65999999999997,310.1,1530.0,40.86,65.8,0.05477225577982557,0.07071067814984291,96.66178148575433,8.723130172134292,3.492849839315136,0.0030000000032106354,0.005000000004410672,9343.499999999718,76.09299999999963,12.200000000003772
1367,M16226,M,298.7,310.1,1368,56.8,72,0,0,0,0,0,0,2,298.67999999999995,310.1,1512.0,43.839999999999996,68.0,0.04472135958607498,0.07071067814984291,119.17843764708329,11.324442591138878,3.1622776601689653,0.0020000000032270207,0.005000000004410672,14203.499999999718,128.24300000000022,10.000000000003705
1368,M16227,M,298.8,310.2,1581,37.5,75,0,0,0,0,0,0,2,298.71999999999997,310.14,1524.8,43.1,70.2,0.044721359586456295,0.05477225579118782,123.21809931986338,11.656114275349228,3.4928498393151157,0.0020000000032611267,0.0030000000044553077,15182.699999999719,135.86500000000007,12.20000000000363
1369,H30782,H,298.8,310.3,1708,27.1,78,0,0,0,0,0,0,0,298.73999999999995,310.18,1579.8,37.6,72.6,0.05477225578042231,0.08366600268031744,132.98571351840664,11.357376457615509,3.9749213828707983,0.0030000000032760054,0.007000000004502885,17685.19999999972,128.989999999999,15.8000000000035
1370,M16229,M,298.7,310.3,1481,41.5,83,0,0,0,0,0,0,2,298.74,310.20000000000005,1562.8,39.28,75.6,0.05477225578042231,0.1000000000226328,140.41616716033707,11.144595102559775,5.128352561983559,0.0030000000032760054,0.010000000004526562,19716.69999999972,124.20199999999932,26.30000000000333
1371,L48550,L,298.7,310.3,1451,40.0,86,0,0,0,0,0,0,1,298.74,310.24,1517.8,40.58,78.8,0.05477225578042231,0.08944271912557396,130.7925838876185,10.670848138737593,5.718391382198594,0.0030000000032760054,0.008000000004576313,17106.69999999972,113.86699999999956,32.70000000000314
1372,M16231,M,298.7,310.3,1495,38.7,88,0,0,0,0,0,0,2,298.74,310.28,1543.2,36.96,82.0,0.05477225578042231,0.04472135960175524,104.02019034783451,5.709465824400639,5.431390245600379,0.0030000000032760054,0.002000000004629505,10820.199999999724,32.59799999999887,29.500000000002945
1373,M16232,M,298.8,310.3,1573,41.8,91,0,0,0,0,0,0,2,298.74,310.3,1541.6,37.82000000000001,85.2,0.05477225578042231,2.157748992743878e-06,103.3527938664443,6.120212414614302,4.969909455915949,0.0030000000032760054,4.655880715687219e-12,10681.799999999726,37.45699999999903,24.70000000000276
1374,M16233,M,298.8,310.3,1366,59.0,94,0,0,0,0,0,0,2,298.74,310.3,1473.2,44.2,88.4,0.05477225578042231,2.157748992743878e-06,74.96799317041722,8.366301452852408,4.277849927241792,0.0030000000032760054,4.655880715687219e-12,5620.199999999723,69.99500000000032,18.300000000002598
1375,L48554,L,298.8,310.3,1553,36.8,97,0,0,0,0,0,0,1,298.76000000000005,310.3,1487.6,43.26,91.2,0.05477225578054944,2.157748992743878e-06,83.29345712599356,8.98654549868859,4.438468204234706,0.003000000003289932,4.655880715687219e-12,6937.7999999997255,80.75800000000015,19.700000000002454
1376,M16235,M,298.8,310.3,1528,37.1,99,0,0,0,0,0,0,2,298.78000000000003,310.3,1503.0,42.67999999999999,93.8,0.044721359586940096,2.157748992743878e-06,81.94205269579062,9.336326900874885,4.43846820423469,0.002000000003304399,4.655880715687219e-12,6714.499999999726,87.16700000000003,19.700000000002312
1377,M16236,M,298.8,310.2,1527,31.2,102,0,0,0,0,0,0,2,298.8,310.28000000000003,1509.4,41.18,96.6,1.8219235753307509e-06,0.044721359601726636,82.409344130382,10.646219986455275,4.277849927241738,3.319405514345986e-12,0.0020000000046269473,6791.2999999997255,113.34199999999974,18.300000000002147
1378,L48557,L,298.8,310.2,1461,46.7,105,0,0,0,0,0,0,1,298.8,310.26,1487.0,42.160000000000004,99.4,1.8219235753307509e-06,0.05477225579247536,75.75288773373413,10.939058460397765,4.2778499272417205,3.319405514345986e-12,0.003000000004596351,5738.499999999727,119.66299999999993,18.300000000001994
1379,H30792,H,298.8,310.2,1455,44.9,107,0,0,0,0,0,0,0,298.8,310.23999999999995,1504.8,39.339999999999996,102.0,1.8219235753307509e-06,0.05477225579218737,44.02499290175668,6.379890281188179,4.1231056256178835,3.319405514345986e-12,0.0030000000045648026,1938.1999999997265,40.702999999999385,17.00000000000184
1380,L48559,L,298.7,310.1,1620,34.8,112,0,0,0,0,0,0,1,298.78,310.2,1518.2,38.940000000000005,105.0,0.044721359586940096,0.07071067815047999,66.71356683613705,6.6364900361561086,4.949747468305999,0.002000000003304399,0.005000000004500769,4450.699999999724,44.04299999999931,24.50000000000165
1381,L48560,L,298.7,310.1,1786,27.7,114,0,0,0,0,0,0,1,298.76,310.16,1569.8,37.06,108.0,0.05477225578054945,0.05477225579101918,137.94092938645775,8.388265613343378,4.94974746830598,0.0030000000032899326,0.003000000004436834,19027.699999999728,70.36299999999896,24.500000000001457
1382,M16241,M,298.8,310.2,1583,35.7,116,0,0,0,0,0,0,2,298.76,310.15999999999997,1581.0,37.96,110.8,0.05477225578054945,0.05477225579101918,135.85470179570424,7.82483226657282,4.658325879540984,0.0030000000032899326,0.003000000004436834,18456.499999999727,61.22799999999913,21.700000000001282
1383,L48562,L,298.8,310.1,1653,30.3,119,0,0,0,0,0,0,1,298.76000000000005,310.14,1619.4,34.68,113.6,0.05477225578054945,0.054772255790742866,119.62148636428041,6.584223568500578,4.505552130427648,0.0030000000032899326,0.0030000000044065655,14309.299999999726,43.35199999999848,20.300000000001116
1384,M16243,M,298.9,310.2,1331,49.0,121,0,0,0,0,0,0,2,298.78,310.14,1594.6,35.5,116.4,0.08366600267313389,0.054772255790742866,166.064144233485,8.225873813765846,3.6469165057622255,0.007000000003300847,0.0030000000044065655,27577.299999999712,67.66499999999866,13.300000000000962
1385,L48564,L,298.9,310.3,1484,43.8,124,0,0,0,0,0,0,1,298.82,310.18,1567.4,37.3,118.8,0.08366600267328506,0.08366600268008731,171.89909831060695,8.98415271464143,3.962322551231894,0.007000000003326142,0.007000000004464376,29549.299999999716,80.71499999999898,15.700000000000824
1386,M16245,M,298.9,310.2,1603,36.1,126,0,0,0,0,0,0,2,298.86,310.2,1530.8,38.980000000000004,121.2,0.054772255781142296,0.07071067815042725,127.45665930032735,7.382885614717275,3.9623225512318774,0.003000000003354876,0.0050000000044933095,16245.199999999722,54.50699999999927,15.700000000000692
1387,L48566,L,298.9,310.2,1445,40.0,129,0,0,0,0,0,0,1,298.88,310.2,1503.2,39.839999999999996,123.8,0.04472135958768764,0.07071067815042725,128.26612959000408,7.152132549107256,3.962322551231859,0.002000000003371261,0.0050000000044933095,16452.19999999972,51.152999999999444,15.700000000000548
1388,L48567,L,298.9,310.1,1823,26.1,131,0,0,0,0,0,0,1,298.9,310.2,1537.2,39.0,126.2,1.8408763343602486e-06,0.07071067815042725,186.98983929614926,8.643783893642835,3.9623225512318423,3.388825678407626e-12,0.0050000000044933095,34965.19999999972,74.71499999999929,15.700000000000417
1389,H30802,H,298.9,310.1,1491,45.3,133,0,0,0,0,0,0,0,298.9,310.18,1569.2,38.260000000000005,128.6,1.8408763343602486e-06,0.08366600268007202,153.5877599289726,7.67808569892256,3.6469165057621336,3.388825678407626e-12,0.007000000004461818,23589.199999999717,58.952999999999136,13.300000000000288
1390,L48569,L,298.9,310.2,1533,42.8,138,0,0,0,0,0,0,1,298.9,310.15999999999997,1579.0,38.059999999999995,131.4,1.8408763343602486e-06,0.054772255790955626,148.26327933780405,7.508861431668526,4.505552130427536,3.388825678407626e-12,0.0030000000044298723,21981.999999999716,56.38299999999911,20.300000000000107
